,place_id,review_id_hash,rating,published_at_date,english_review,sentiment
20656,ChIJ7XVkpDT1aS4Ry8UWNYObSCc,a6e749226fe160f84510b0332c33c2d8,3,2024-04-29,"The taste of the food usually tends to be bland, ordering palm coffee isnt delicious too much milk, the Baileys coffee is delicious, the waiters are friendly and fast, the 2nd floor is really dark at night, I dont know if the concept is dimly lit or what, Im just worried that someone will stumble. .",0
18343,ChIJa1rBIMP2aS4Ra9QfuGFVIDw,53d5c61bf0d8ab6e57444f41203d0e81,1,2023-12-13,"I ate here twice, on the bill there was an excess of 1 menu first. Are the employees playing?",0
87751,ChIJA2z8XRr4aS4RBgVre7uAMu4,f3a5528a4991273871d88f7c8909340a,3,2023-05-10,"Its delicious but unfortunately the service takes a long time There are spacious indoor and outdoor spaces I enjoy *Ifumie Flush Chicken The sauce is deliciously tasty and the filling is quite large *Beef Bowl Matah The appearance is not attractive but in terms of taste it is delicious. The beef was too smooth, I thought it was tempeh at first   . Sambal matah but not too visible *Chicken Katsu Rice Delicious but unfortunately the size is small. The sauce is fresh sweet and sour *Chicken Steak Similar to chicken katsu, thin and delicious sauce. The appearance is not attractive but the taste is ok *Sapo Tofu Seafood The contents are complete but unfortunately the sauce lacks taste *Avocado juice I deliberately chose less sugar and it tasted just right Follow IG @ruly_wiskul for further delicious food information",0
136713,ChIJ7RWChyOLQS4R8pJxexIdznk,d0d67a28245e49f905746dcabacef318,1,2022-05-10,Bad service,0
3366,ChIJmx8i5CnzaS4RtjnIoy05QK0,3975957a9569a4532bd3bf00d7d2143d,1,2024-04-13,Order from 17.50 until now 19.07 the food just arrived. Ordered traditional fried rice when it arrived but it was really hot. Real time I review. The plan to hold an event for the office didnt happen. Give up For delicious jamila drinks. Nasgor is just normal.,0
49720,ChIJNSPelzH0aS4R5PjnW880lxk,70aa7ac8c5527c8c0c5609da68298a7c,1,2024-04-19,Especially people with money. Parking is very difficult,0
12804,ChIJ9-cpy970aS4RLTWs7qDHjLQ,d5a7ca668fa317dd09c9f9a24e852660,1,2022-05-13,The service is not very good at all,0
376400,ChIJm0fS3vv_dy4RQkcLRQwi09g,af9e60dc4c565e1369f5f6b7d6d053b5,3,2024-04-16,"cafe location in GKB. one of the cafes with bright lights makes the atmosphere brighter, the cafe ornaments become more visible. Favorite spot is on the 2nd floor with a cozy feel, the AC feels cold, there is a live music spot too. For standard cafe food and drink prices, the portions of food provided are quite in line with the price. The service is quite friendly, payment methods can be cash or qris. but unfortunately, when I finished paying here at 19.25, the food arrived around 19.54 and the drinks only arrived at 20.15. maybe because the situation was a bit crowded and there were only 2 staff on duty. Parking: You can park your motorbike in front of the cafe and pay 2 thousand. for car parking which is a bit difficult to find. Kid-friendliness: baby chair available",0
280811,ChIJ7WnWFW1Eei4RfYJi_kGzT6M,dbbd4704e4e0d8f2f0558c6736fd2dcb,3,2023-11-11,very nice place,0
64924,ChIJDWukr0Ifai4RlH37etSAKhg,b5c862608b6f1c0f88e36f132b496817,2,2023-11-10,"The barista was not communicative, when asked, he answered arrogantly and felt like he was the most expert",0
274543,ChIJj_tistKAcC4RUrkKBQ458T4,481bd2b5dd776e438e4af5009ca64909,1,2024-04-23,"Sorry...Not recommended, the porridge wasnt delicious, the service wasnt friendly, I was very disappointed with the one selling jutek  I already thought I wouldnt sleep for the sake of this. The porridge was actually disappointing.",0
169415,ChIJn7OB1WI7aS4RjGTmLTg6n8E,783d7456b52805d0aac5c460ee2246ec,1,2022-05-11,"I ate a really tough sirloin steak   which is usually a favorite steak, tried it here but was disappointed   the meat was thin, really tough. the flour is also hard please improve the processing again, It also took a really long time to make, even though its really bad",0
165082,ChIJ2aP2Ak3FaC4R8sjZblXy8u0,d0d8d43f993e7bf4733926de64f338de,1,2024-02-11,Very bad service.,0
147776,ChIJ4b-yHe77aS4RVPUol4S9oJs,c612a7b176940f225054d4cd9994f052,1,2024-05-13,Bad service! They are not ready to have a crowded place to eat. At 1 oclock the food had run out (especially the duck) after we sat down for 10 minutes and was served. Parking is difficult and the place is dirty. Finally we canceled eating there. Not recommended.,0
24225,ChIJ39lZMmbzaS4RNSi9FQkNFfY,2f0ce217205a6925b8dd3b7163975bbe,3,2024-04-13,"Cuma kefoto cake chocolate lime (lupa namanya) and it was delicious. Mini apple oats also tasted nice. But i guess both are too pricey for mini sized cake. Tried their chicken carbonara and ehm......  it was BAD, sorry :/ Ayam katsunya ga fresh, kaya udah kerendem lama ama perasan lime jadi berasa kecut lime dipadu dg ayam yg agak amis :) nyicip chicken spicy rice juga, too salty imo. Staffs are amazingly friendly, thats the reason i give 3 stars instead of 2 (because of their bad main course)",0
166291,ChIJffwnrjlfby4R0zHWfIEb0M4,3386b275613db27496fcf1e129fa1296,1,2024-04-13,Less complete,0
202086,ChIJo7zsc1hJaC4RxNCmQKjWGyQ,8b5a4d3ec769f4efa8832ecc3e569742,1,2024-04-15,"NOT WORTH IT. BEST FOOD, SERVICE? ASK FOR THE ORDER 4x NO ONE CAN ANSWER. WHEN DOES YOUR ORDER COME? 2 HOURS AND A HALF COYYYY. IMAGINE WERE BUKBER, HUNGRY, WHEN THE FOOD COMES? JUST APOLOGIZE NO, JUST TARO. I WAS LIKE, DIH NOT RECOMMENDED AT ALL",0
201323,ChIJcyDrL7iZZS4R1JibzwEfuyM,f181037fceb6d4f6b495b54893b292b9,1,2024-05-10,Lama kali,0
401780,ChIJAd_fLEOzey4REvhX95u2-sc,55c703690d739ba43f6cc04ffe551f46,1,2023-09-12,"Initially there because I was invited, ordered several rice bowl menus and snacks. What disappointed me was that the red velvet drink was watery and not sweet, then the food I ordered was a rice bowl, the rice was a bit dry but the taste of the dish was actually quite good. Then the snacks were really disappointing, I ordered the mendoan tempe which was thick so it didnt taste good and it was fried too long, then I ordered the cheese piscok which came like astor (a typical Eid food) the banana was very small, cut into rectangles and the chocolate only had Frisian flag milk on top. . I swear I was really disappointed, especially as the service took a really long time, even though in my opinion the customers werent crowded enough, so even if you were on the way home, you didnt have to wait for the mendoan. The place was really dirty, every time the customer finished eating it was never cleaned and there was a lot of dust and leaves.",0
58395,ChIJzTErxiz1aS4RjyVnFciBhT4,2ddb2bd98435c1873bf35bfc5db093cc,3,2024-04-12,"The coffee is okay, the place is a bit uncomfortable, the seating is limited, the AC leaks and isnt cold.",0
201521,ChIJ0cQ6-G3kaC4RvaD3Y6vETcM,47ad2f918018d0eb3cc1fab88bef9c60,1,2024-05-01,"Im curious because people always recommend stories. Finally tried it and maybe zonk again. The first time I went to the cashier to order, I was greeted by the cashier who was not very friendly, yes, the first time I didnt know what to order, I was given change and NO PURCHASE RECEIPT (1) After that we sat down and the table hadnt been cleaned yet, it was cleaned when the food arrived. cleaned it up, (2) the food was a bit strange because it was very spicy even though the normal order was ordered, and the mineral water ordered was usually cold, okay but the water was still okay (3) when asked for the receipt it was said it was lost, even though we only wanted to check this, we were in the wrong order or error from there, but the receipt SAID LOST OK, thats enough for once and not for the second time",0
12265,ChIJQajwaSz1aS4RcAc--ZoYeBk,9e7a5f51b333c3c8707d8b479ef91bd6,3,2023-12-13,The place is nice but quiet... maybe the food doesnt support it and theres not enough promotion.,0
66952,ChIJgY8CmbSMaS4RX_uggnhxM-U,6db103637d3990679ecda6c28a82d02d,3,2021-05-10,"The service is fun, cheerful, happy and free Wi-Fi",0
111715,ChIJOYvlXrP-aS4R0i2BoEsYqLQ,0c131371d800e0b360f894d5f7a981a4,1,2022-05-10,"Im annoyed. Cant just order from the bench to help... because its difficult. Make me leave the bench...!!!!!! Even though SDH Landai was busy, Ema couldnt stay seated... there were already 2 waiters. If you dont want to help, you still have to go to the cashier... Even though you want to pay... I... Ive asked for help twice... Well... its not like I wont pay. Whereas. !!!! Im just annoyed that I cant do it and its so stiff. Unless I violate the health protocols",0
261730,ChIJBwn3hVEldy4RhRkGm0ljdN4,549051b9d3f9bbd9f586e8d6e49c0688,3,2023-05-14,Kinda confused when they said cheese foam and macchiato foam are same here.,0
80020,ChIJl5PcCUv1aS4RnRLN58YDI_I,30846b99c343f66f82dfd40d11bb0a61,1,2024-04-26,too pricey and the food is not worth it,0
154228,ChIJYR-xMVs7Qi4Rsgs9ooYtqho,318c949563fd11a10a0e5b0cdc809a9a,3,2023-05-14,Many are incomplete,0
372832,ChIJt7CJ3xhb0S0RfzVwQ7-hkl4,ac186a8f613578606ed0ecb6e25621ab,1,2023-08-14,"waiting too long for food,",0
132183,ChIJuz7U3pX5aS4RKbcW09d4z6E,984728f38148582618181dcaedba3345,2,2022-05-10,"The barista wasnt very good, it took a really long time to make just 2 drinks, then when it was busy and queuing they told me to sit down without inputting the order first, freak. Please fix the service. Very disappointed I swear",0
227417,ChIJhdZJyHoYei4R0p3NnqGogns,1ae318f77bec487a02942b81bfc543f8,3,2024-01-14,"Most menu services other than soto and ketoprak are not optimal. The employee service is less attentive The restaurant ran out of sauce and didnt refill it. Asked for the sauce to be filled, he said there was only this (When the restaurant runs out of sauce, dont buy it)",0
62183,ChIJgVNbnyL0aS4RqqiDb-qc9Ug,e65318cb46e043396bcc2d2820b1e6cb,1,2023-05-10,Unfortunately only an ultra thin layer of kaya on the toast which can hardly be tasted. Got even less recently. Promotion picture totally deceptive,0
260481,ChIJjw0dhEJ4ei4R-veHtrvOovg,1424d39869e1fa75929f723016f310cd,3,2020-05-14,The place is spacious,0
160955,ChIJ0cGexc_4aS4R8V1gJHxjvYg,8579c834cfc53e4834add95109fbb74b,1,2022-05-14,Less comfortable,0
27784,ChIJ4TIKU_r1aS4RjsnBFcXGQ-c,50c0e86876e2432157a5f78d797bf49d,3,2021-05-13,"The place is ok, semi outdoor and most of the time its quiet so its comfortable to sit for a long time",0
47518,ChIJ20RxCijxaS4Rwd8asIohjew,fd3b49bbdc52ad077b890c608ca72b2d,1,2022-05-13,"pelayanan kurang, untuk isian gak sesuai harga, mending yg martabak lainnya, yg konsisten.",0
411023,ChIJB0t_SIlYei4R0QtJoPph9ms,ee906b51f0314785542ec34eb5c847c6,1,2021-05-12,Check the stock of ingredients... sorry for the driver waiting so long...,0
74848,ChIJuVR1Nv8dai4RLCeP2dCvw6E,44167ceb0b895ee9179e961bc4522dc5,3,2024-02-10,"Sis, does this restaurant still need employees?",0
442836,ChIJMQ9aADBYei4RAf2G1DIBthw,ee3016ce38efbdbfc92221c397d7feca,1,2020-05-14,"Bad servise, not recomended!!!",0
370992,ChIJbX5GfyhXeC4R6h1clN_HdPc,6f41dec29601f23e9e580327b95cd8a6,1,2023-12-14,"Bad service, bad food and drinks, not worth it I swear",0
358129,ChIJ-eLLuJ0p1i0RQbG77szxR9U,d5e2072d1f50a0326ce8e842490bf205,3,2023-05-14,"Its minimal if the cappuccino costs 38k and the americano costs 22k but it tastes like coffee, its really watery and doesnt taste like coffee at all Thats a before and after photo, after I asked for 1 shot of espresso for an iced cappuccino Please improve it again in terms of taste if the place is ok Sorry, but Indomei coffee still tastes good Hehehehe",0
157480,ChIJNxtwa_v7aS4RFHC_F1OtkPg,f5e3fd52fb4b9db7c5a5f24802e266fc,2,2024-01-14,"The 2nd floor is not open, people are forced to breathe together with smokers. POOR SERVICE",0
149683,ChIJWYxK3SL7aS4R53ZugAKUPFg,b04214d483eaee1baa7cfe118d93dd13,3,2024-04-14,"You gave me the wrong menu, then it was super salty, maybe you soaked it with Nacl, its crazy, its so salty that your left chest hurts If you want a thrill on food, you can try it.. I still want to check out other menus, because the place is quite comfortable for gossiping...",0
124180,ChIJ2yWCsT8dQi4ROAkooeG96zI,88c541072ccde41e301cdcaefdcb87b1,1,2021-05-10,Currently Mama Zeehans shop is closed,0
372012,ChIJHblvRP9WeC4RuWbO1zspLY4,cb43c7c4a5f803bb854d960b4712ef8e,1,2023-05-14,Joooooos,0
155901,ChIJ-wXbkzn7aS4R3LCTT_2f6fg,40642606b2d8ed5b091af8dafcee70fe,2,2023-09-14,"The catalog price was 45 thousand, when I arrived it turned out it was 65 thousand, even though I had come a long way to buy durian. I dont want to buy it, but my child is sulking. Service is also indifferent.",0
186152,ChIJpZFrf79TaC4RT3NspITHmOg,aa0d72321f6c94514334909c3ef3517d,1,2022-05-14,How come I wasnt given a straw...  What did I do wrong,0
113006,ChIJ9-lDsZr6aS4R6yWswOEcLA4,555560f7870124db9434ed5cb2e3a2ca,3,2020-05-10,Want to try it first,0
142583,ChIJfUzhogqOQS4RLDCUPQHz_tM,e2867152b54cc08a31f48ac582a91ac1,3,2020-05-14,Strategic,0
141595,ChIJb8MB4L_7aS4Rrqyvq58inUo,a8120b21c711d86b963c6ad9898d23e3,1,2024-01-14,"Very slow service, bland food",0
194753,ChIJcwpgSVLjaC4R4lcPLktMelk,92474f9f10d2ad932f8fd2698e96723b,3,2023-07-14,"Turn the music too loud, customers on the 2nd floor can hear the noise.",0
371743,ChIJf6YvZPtF0S0R7uJILk_AcoU,301875f12008f527f856756382ac7d7f,1,2024-04-30,very slow service,0
293487,ChIJ32FVttIVeC4Rcr13C3l5i5k,1fbb49f01804f542c13811d28ecb4309,3,2024-04-12,good food slow service,0
282020,ChIJzbmJTQdFei4RAcBp5rH-kzw,03e3dc67444bb253ee8ffe7d3f305db1,3,2023-06-11,"Firstly, the place is comfortable on the edge of the serene city. Drinks are still appropriate, food tastes 7/10. friendly staff, food & drinks come a little later... The requested menu is often empty.",0
89464,ChIJs1CyhVL1aS4Ru5EejKdMSmo,3df5a55b3fdcd54acc11694c8c685135,3,2022-05-10,"A sushi delivery place that is still open until midnight. As for the taste, according to the price, it tastes more like mayo and sauce.",0
93403,ChIJ0-iSaOIhai4R8_v-XXZhyBw,857ed27ab02b7e80141a76a378561fff,3,2024-03-10,"The cordon blue rice is cold, you should reheat it first so it melts, please fix it.",0
350568,ChIJ0ZRXoEz51y0RL-wkGK69vnQ,f9cbaaca52461695fd0d36c60615ad31,3,2022-05-14,The place is nice and comfortable for hanging out. But the fried chicken tastes strange.,0
259589,ChIJ_6Oxw1iPei4RVlDiqcWDseo,0c2ace3ffb87d7c5f7f69ac4393738de,3,2020-05-14,Different tastes,0
277480,ChIJMfeABbVFei4RbTVnGPsIm2U,ae51fcb5ebc771d967374f173f1da1ef,3,2023-09-11,"Positive: the place is quite comfortable, the food tastes quite good. Negative: 6 of us arrived on August 21 2023 at 18:30, several menus were empty, finally we ordered what was available. Because the menu was lacking, we finally added take away food from the place next to Law**n. How shocked we were, it turned out that food from the place next door was not allowed to be brought in to be eaten on the spot, in the end all the food from the place next door was left outside because it was not allowed to be brought in. Even though the food at the place next door was to replace the empty food menu at C&B. In the end, the atmosphere at dinner was not good. We should have given it 5 stars, but because of this incident, we are reviewing it with 3 stars. The food at C&B tastes quite good, but its not the most delicious. There are many other places that provide better service & taste and the location is also not far from C&B. Thats all for this review, hopefully in the future C&B can serve you better. Parking: Can park near BSI or gas station",0
225065,ChIJmdh649cXei4RmfYpAHj8B1s,0bb43518369b307a7c439d246c3a80a9,1,2022-05-15,irritating,0
140850,ChIJhz8G4W3laS4RhQjTTtKP8zM,937e19fd2582c2c0f8dcb2d00670b4ff,1,2024-04-14,Too much pressure on the place,0
276907,ChIJkZ-y9eVDei4RXpjk2iaWyTc,a81bf741ef9f22287331fbd8e8b2b923,1,2024-04-11,"First time opening together here. And I dont recommend it at all. Disappointed... yes, thats right, we made a reservation and we came right after breaking the fast, the food was already on the table. Everything was cold, it seemed like it had been cooked since 2 in the afternoon. OK, if the food is delicious, thats fine. This is all bland... the ice isnt sweet, the ice cubes are all melted. Its true that it looks like its been served since noon. I want to complain but the employees are all busy.",0
118586,ChIJi3dnLVeLQS4R-JwLMLiEllI,22568e72de5897909cc99e18776ba505,3,2024-05-03,Carry on Kid-friendliness: The corn food is delicious,0
453166,ChIJG2DobINZei4Rzr7IZd4UqlM,18315b89aaee975a4a6cd874fc5679dc,1,2023-08-14,"The employee could have said next time say yes if you want it wrapped because I just said I wanted it wrapped after payment, it should have been before payment from KFC who asked, who knows, as a customer, I know if the price is different for take away and dine in, the impression is like blame the customer once",0
312712,ChIJ5wM-LgaHeC4RhLDgB3PfdNk,4660736a0e5bf48fc17d5ff6a8a910c8,3,2023-07-12,Good,0
428043,ChIJy75MzI1fei4RqREAFgOY0nU,42b9acc09c50fe4761f825881e4fb1c0,2,2023-06-12,"I like vegetable lodeh, only here lodeh   eggplant is added with carrots. I dont think its normal. My suggestion for payment is that visitors should be given a payment receipt... just a suggestion",0
8252,ChIJb257cAj0aS4RqAbT9TmM7Jg,982ce726bd8d59c4f22cd6ab72ef3f67,1,2024-04-29,Long wait for the food,0
273185,ChIJ1z3Pg2xecC4RxMSjeLaE_eY,3a9b7f5279e2967ae4dec20fde35217d,3,2020-05-14,I dont like it,0
218533,ChIJ4Yby82OYZS4RghLYMb44fsA,a5d2c5b2380e6d46797a13ab983573c1,3,2020-05-15,Lack of QC food & beverage. Feelings change. Never patented,0
391964,ChIJK3wfEXJXei4RZw5i0B4BRbE,4f235e644ca5c07944db45f54f1ec2bd,1,2024-04-12,"WHO INTEND TO SELL!!! ITS BETTER NOT TO SELL IF YOURE NOT READY!!!! THE SERVICE IS BAD IT TASTES NOT GOOD!!! Initially I ordered menu A, I had been waiting for more than an hour suddenly the waiter asked me to change menus, and the menu that came was dirty, VERY SALTY!!!!! The suggestion on the menu says the chicken spices are super dry and not seasoned, so dont say that. Dont like clickbait, its called BOONGIN CUSTOMER!!!!! Its not possible to just make pickles. Hey, look at the difference in the photos of peoples wings and mine, dont be the ones who give photo reviews to their friends, right? I hope you read this review, so that the service and product can be improved, so that people dont get faked by just good reviews, even though they are good!!!! The wings are inferior to burjo and warteg chickens",0
419802,ChIJfU141zpZei4REMmFXolcvOU,d275106389260761832dbb82ce9f6805,1,2024-05-05,"Lots of orders, no one, then just eat across the street from the stall. Theres a driver coming. After eating, come straight here again, together with the driver. Eh, instead I made a polite one first. My order wasnt processed just because there were too many. The longer the wait, its like it takes 40 minutes, so its already an hour late. Just an hour to wait, it hasnt arrived yet. Sometimes we can tolerate the long processing time, but if it takes a long time and the queue is still overtaken, duhhhh",0
221600,ChIJ3au0tkOUaS4RLlFc7tcLuS0,42795bbf6f4af041913aa29d2334f1fb,3,2020-05-15,"Comfortable and delicious restaurant, cool interior design",0
51169,ChIJQ8_sKiz1aS4RAcm5ganGcfw,f345514e77bd82ad44bc1805656167a9,2,2024-04-10,"This is really bad, the employees are rude, rude too, dont expect service when you eat here, the lady doesnt seem to be educated enough, the food is not bad, the juice is very runny, you dont taste the fruit, maybe this is what makes Otw quiet in itself, I swear This is the last time eating here, just looking at the ladies faces makes me feel lazy",0
381811,ChIJgbMuqUPh1y0Rb82HurKD-vQ,ec746eda5824ce27d2143293ce4e199f,1,2024-01-14,"Very clever, the customer is king sis. I was bored alone, the conditions were quiet, the wait was long. I also sell food, but I always discipline my employees and apply customer is king no matter how much trouble, serve them with courtesy and a smile.",0
1842,ChIJ-Qdh7GbxaS4RGG8-cMKmaBQ,89a861b71a7999cb54a9d698be75e006,3,2024-02-13,It doesnt feel as good as before...it needs improvement.,0
244839,ChIJf8zi0asZei4RBG6jNHZxWXk,d2afff18aeb70f3009ecaafe582e6387,1,2024-04-14,"The service took a very long time, ordered food for 1 hour before it came out, its crazy, not RECOMMENDED for those whose patience is as thin as paper PARAHHH, just a suggestion, the service will be improved in the future",0
351182,ChIJIXpmNnop1i0R6v7FAQgs7xg,e8ec2aa0c49685a39ed3daf61cb27685,1,2023-05-14,"Cheap Masako, really delicious, bro",0
348286,ChIJafVSLdr71y0RATDoF8uBwjg,02be14d9888e6713a00fa6060c66d25f,1,2021-05-14,"The service is very, very bad. Especially the CASHIER. I ate there, I wasnt allowed to charge my cellphone, even though I paid to eat there using money, and it wasnt free. Just eat there once. A depot that is not recommended at all",0
216808,ChIJr8kRSEDFaC4RmtEkjECsDvY,eb206bf264ab5d17f6dacbeb96ee3a65,2,2023-10-15,"What I order every time I come here is chicken nanban and takoyaki. the food is pretty good for that price. but the service took a very long time even though the place was not very busy. Once when I asked the staff when my food would be finished, they always said it was being made even though it had already been 30 minutes. My order just arrived after 45 minutes of waiting.",0
63216,ChIJP1VVFTX0aS4RKQ3fZPEVuog,984e70db076bf55981bbe353801904b6,2,2023-05-10,The service does not match expectations,0
393008,ChIJZSiSCt5Xei4RDkgDWccv37Q,5714c003edfed5877015bbb967836152,2,2022-05-12,employees are not friendly and service is very LONG,0
34233,ChIJU8aDJuH3aS4R8QbfZPsslRQ,8376952c5bf2545dfbc9ee0cfd56f664,1,2023-05-13,the place is really hot,0
114876,ChIJUVXKMJ-PQS4Rnq9_GV3tsp4,5b41df0ff1fd9fa67ec16b1f5f22f98d,2,2023-08-10,"At first I was curious and tried to buy it, but the noodles werent suitable for consumption, the sauce was too salty. The spoon is broken. And for the price listed, I dont recommend it. The service is lacking, the cashier is doing double work with the waiters as a result, the result is that the customer is probably tired and doesnt even smile. He also works playing on his cellphone. The atmosphere is okay for those who like silence. But if I want to come back again, Ill think again",0
304039,ChIJndDcvDKSeS4RTSBz5bI3mNI,a28233539ccb4fd3159ee4660c97440b,3,2024-03-12,"The food is pretty good, but I just ordered that... The service is also good, the place is up to standard. Worth a try. The price is also quite cheap..",0
97467,ChIJO9MDCWL1aS4RCLh1hBRBSb0,b26bc1b868b6660908a99cbbfbdffcd4,2,2024-02-10,"One dish cold. Complete lack of service. Was not even given a drinks menu and was asked for food order. Sat for 25 mins before having to ask someone for bill and to clear food. Also music is completely not the vibe, all over the place and does not compliment anything",0
63219,ChIJP1VVFTX0aS4RKQ3fZPEVuog,9ef6a66f6dcc379bf1b61528c2fea75d,3,2023-05-10,CFCs have been like that since ancient times. Nothing special but enough for snacking while waiting for the train,0
327537,ChIJacHWz-z91y0Rqjg4JdR0iSU,b66b734114f16ea594d736c354e7dc4c,1,2024-04-14,"I really dont recommend it for breaking the fast, the menu is really standard and the refills take a long time so you have to wait a long time and it always runs out, the service is also less than friendly, the food seems like its been deliberately delayed (?) because you really cant get refills from some of the menus and obviously theyve run out :(( thats really not woth It. Try to evaluate it and make it more intentional when using plastic glasses like the ones used for Aqua. Then use the advice from the band, dont come late or you wont get a chance???!!!. If you buy per pax, the restaurant should be able to provide it according to the existing reservation, right? ??!!. Hopefully it will be better and well prepared in the future.",0
36063,ChIJbRUYbsD0aS4RHwyf3SbE33A,b6858b4b48a0b026677fd7daae92f974,1,2022-05-13,the service is unsatisfactory and takes a long time,0
407527,ChIJGf_hTxdZei4RkRPkipuDctI,e970df767edf9f0d3e469670a4654999,3,2023-07-12,thats normal,0
82161,ChIJGWNHZhbzaS4RBJb9lwZuDrA,2cc7e34803b520f57ac2e62667bbab61,3,2023-05-10,Small coffee shop just behind the Airport Area,0
350750,ChIJUfiV-ird1i0RWPzaEIHCMf4,25c0a90a9da56ba11df0160ad69dcd25,3,2022-05-14,A quite nice cafe to have chicken noodles,0
427333,ChIJhRRFUkSzey4RDeOUuhq9V2Y,36a01c8e238618218fd994a4f1327765,2,2020-05-12,Far from expectations. The noodles are just instant noodles. And the sauce is less spicy,0
340943,ChIJZx3MyzKfeC4RAHuFqitagdI,1423eb259a8811365a2b12f8d127967f,1,2024-05-10,Not worth a visit,0
285400,ChIJX3NJj_1Fei4RS7uPlHbavig,21067c1529fb56318bf40c2ad2a07996,3,2022-05-11,"The atmosphere of the place is nice, clean and comfortable, I just went there to buy coffee, the taste of the coffee really needs to be re-processed, especially the coffee with milk, the taste of the coffee doesnt come out enough and the milk doesnt taste right, so it seems watery... hopefully it can be improved again",0
361989,ChIJI4OppfMp1i0RvbwQVQlnSSM,cbe3efb0abe2c2327154d655f864679b,3,2021-05-14,Comfortable,0
61291,ChIJx5U1icr1aS4RDSFY0-qeiYU,acde7033e02aa99c6d2cf6e40ae362e1,3,2024-05-03,"The laksa was good, misua ayam kampung also good. Fish taco quite good.Only kuetiau seafood was too salty according to me. Ordered the matcha dessert however it was not available. When we arrived ground floor was fully occupied so we were being directed to 2nd floor. The staff turn on the ac and somehow I can smell the toilet eventhough it was located on ground floor. So that was the only downside.",0
204448,ChIJ1_poQsvZbi4R41etDYOqWOQ,5633ee59a1b4addad8a867b136612652,1,2023-09-15,is there wifi facility?,0
99591,ChIJ4zhYNXDzaS4R471S6z-h_Vw,ad7fe6a8decad2c595d308a5fa7bfdd8,1,2021-05-10,ok,0
118585,ChIJi3dnLVeLQS4R-JwLMLiEllI,06381aab36c266eecfb5c7cebdfa1ce1,1,2024-05-06,"The menu isnt ready but its ready in the online apk, poor driver",0
337256,ChIJ2xUmeNn71y0Rx-BAXrLR550,40ce552f14e8a63b8d443bc2ef001089,3,2024-02-14,Not like before..... i think management problems but still my favorite place listen music and enjoy night swe you soon again colours,0
36546,ChIJWzwwoUcdai4RjFactp3O1Y4,f061c1a5adbd58132d4ddb96b1a3d97c,1,2023-05-13,"Ordering matcha iced tea doesnt taste like matcha at all, which makes it unpleasant",0
379323,ChIJwS1PfMjh1y0Rxn64ggz-s_k,ad77aa0be6eba542228de7ae979ed625,3,2024-02-14,"Its just not well maintained, actually, even though it should have the potential to become a busy cafe",0
94610,ChIJ13N7LNftaS4RgpGbPM4v0aM,ffae2dfc13b603c3d79ff0a48f208437,1,2023-05-10,"Noisy wow! Last week night it was very noisy, people couldnt sleep. The sound is all bad!!",0
367530,ChIJyyOddlLD1i0RQADJmgN8tgI,80d6f0438935df70f8c0f6985c1e47c6,3,2023-05-14,"This place is not a cafe as in the description, this place is a herbal medicine industry",0
183386,ChIJzRsxNjCOaS4RB37yc8gfQFk,ca8cea4dc6de62742d5d394d9db73c4e,3,2024-04-14,Please come directly,0
205112,ChIJzdViNW2NaS4RwBHqeiXuphY,74ce65a8e10bbaec409133f4605e85d7,1,2024-05-08,"Estehs class in Indonesia still has a cashier who has a bad attitude, he plays a lot when he doesnt have anything to do, so he forgets to check the online application. Luckily youre the girl who says (if theres anything, dont ask for it in a high voice).",0
335089,ChIJzUh6qD3d1i0RpZ-KwJeW8rI,4fd9132620c0dbf9fd9336dfdb3493b9,3,2022-05-14,Pretty fun,0
384931,ChIJTysj-8pfei4RRpUgn6OfWvM,9e2eedc1e9194f365388179c3519e563,3,2024-02-12,"I thought the place was a bit big because looking at the reels it looked like it was big, but it turned out to be quite small. But the atmosphere is quite good because it is on the edge of the reservoir. Plus point (for me) there are lots of cute cats. For food and drinks, it tastes just okay, in my opinion. Prices have adjusted to the standards of Jogja cafes. Its just not clear where to park the car.",0
229459,ChIJrYws6diJcC4R6Mt1MFgwrsY,f2b2fc866c4cd6d090f0526969800b70,3,2023-05-14,oke,0
128584,ChIJC6wBUHn1QS4Rqis4e-GHA2U,e6ef4a1ced93b549aa272df79e54c0be,1,2023-05-10,"First experience of bukber, at 19.24 the rice arrived",0
34237,ChIJU8aDJuH3aS4R8QbfZPsslRQ,9858d53ccf4b47b64e2e412d72bda279,1,2022-05-13,gk worth it,0
51094,ChIJkc00sgb2aS4RgbtsVjCZOGg,ec3253dd6b30270ff331b1777897dd4d,1,2024-03-10,"Just stop by once. Today (25 February 2024) I stopped by this coffee shop whose story is Legend. But its a shame that the service is bad, the food is expensive without any information on the menu, the food hygiene is also minimal. I really appreciate that the employee who served me at least had a good attitude, but not the owner who seemed very condescending. Before I finished reading the menu that was offered, it had already been withdrawn. Even when the food is served, the owner still serves it curtly. The coffee I drink is also not that good. I dont know what is going on in peoples minds to be able to claim that this is an authentic coffee shop. THE PRICE OFFERED IS ALSO EXPENSIVE. With mediocre taste, pathetic cleanliness, I dont think this shop deserves good marks. Dont believe? just try it yourself.",0
435117,ChIJC5GXqMD5ei4Ro9DR79eabFo,fbfa5a2b2615102ac1c412c88243d3f5,3,2023-05-12,"a chill place to chat, the price is around 20k if Im not mistaken. the coffee is delicious, the barista is very friendly. not bad 8/10 coconut",0
