,place_id,review_id_hash,rating,published_at_date,english_review,sentiment
82553,ChIJJ9O_wtj1aS4RoWq8Vmwp6vs,4615595b53c98601d34fedf4ecef5fb3,5,2020-05-10,really comfortable for hanging out,1
381298,ChIJxdfXp8zh1y0R0CMrJ-MSCJY,3fb4643d8731eac7365496f577cae947,5,2023-05-14,"Enaak recommended,",1
46082,ChIJaxlsqvjyaS4R3se2Kt0OvUw,043f46558cd2e595f958852a860c3af9,4,2020-05-13,"Pelayanan sama tempatnya baik, rasa makanan nya dominan manis, jadi kurang ok, tapi over all ok lah",1
346582,ChIJ_2sQ3P0p1i0RkjrnEv8KVa4,d77ad168452593b44802f5c7d9eb1861,5,2023-11-14,"Good food, comfortable atmosphere",1
98141,ChIJwR2HjGnzaS4Rfvdt-6mxnjg,d97f4417f238a5b06305d5a315b5058f,5,2023-05-10,"Basically its okay, cafe.",1
344103,ChIJMz50ML6_eS4RJXWjMA40k3U,41a3f7e1de811690aa2d3c25c8c22454,5,2023-12-14,Nice and nice place..,1
183463,ChIJ_8NeYFvmaC4R3pB8cwq9G44,7c3a2e9037d800454a8ab46eeab5d770,4,2023-08-14,"Update July 2023 Good restaurant. Since the last time I ate in 2020 it has moved further into the building. The taste of Pizza Hut from year to year remains consistent. Provides various types of pizza and also pasta, as well as soup. The pizza here can also be added with various crust toppings. The price is also affordable and not too expensive. The service is also good. Quite recommended if you want pizza",1
31789,ChIJGwUtAmXtaS4ROC7ZYY19Hd4,1ef812e911687e59bcffddd3612136e1,5,2020-05-13,Woke,1
416157,ChIJnX5pByxZei4RF-8VZ5OXy_U,66ca0ab2ef261e7623d7c65c86de179a,5,2024-03-12,"hwaaa stop by Lawson in Jogja. btw I also work at Lawson but in Bekasi xixi. If you go to Bekasi, dont forget to stop by Lawson Harapan Indah!!!",1
11206,ChIJf97P9_nzaS4R_g2Wl2pzCb4,93de00f767d8dc4516684fd687081d1e,5,2024-03-13,"Now, if you want to eat Balinese food, you dont need to go all the way to Bali, there is one in Jakarta, to be precise, not too far from One Satrio. Initially starting with the concept of take away using an ojol, I didnt expect that now you can dine-in in a restaurant as cool as this. In my opinion, the restaurant is very comfortable, there is an indoor area which I think is spacious and an outdoor area which is no less spacious. The indoor AC is also cold and the service is recommended, especially the lady who wears a headscarf. If you order a package, all the condiments (Nasi Jangkep) are available, a small plate of fried noodles, satay lilit, matah-kecombrang chili sauce, lawar, egg and betutu sauce. Then the main side dishes are: 1. Taliwang Chicken There is a warning sign about the spiciness, when we tried it, it tasted spicy and very spicy, the pieces were big and also juicy. 2. Sluggish Chicken This is a chefs recommendation sign. The taste is spicy-sweet and very tasty, this is shredded chicken and the color is really red, it makes you want to eat. After that, there are a few tips for using shrimp paste or ebi. Not sure either. 3. Lemongrass Honey Tea This is sweet tea with honey and a slice of lemon. In my opinion, the lemongrass needs to be crushed to make it fresher, its not just the smell thats fresh. 3. Ice Balinese Kuwut This is basically using coconut water, adding melon syrup, basil seeds and nata de coco as well as cucumber and lime shavings. While waiting for the food to arrive, we got a complimentary dish, namely a small bowl of Rambak and then we were also given cutlery that had been sterilized with hot water. In conclusion, in my opinion, this is highly recommended. The total price paid wasnt much, only 140 thousand but it was really filling. Good service, cleanliness and atmosphere, everything is also okay.",1
76121,ChIJQSSe_Psfai4Rz3102SKxIqM,68c7b17664baa4483e3a5a7649598290,5,2024-02-10,Meatballs and ice teller are legendary,1
144721,ChIJyb08Ikv7aS4RrXNsMDuupOg,8b973e16bc24f32f1a415f98067b24ff,5,2023-07-14,"The location is very strategic in the Brooklyn Apartment, the coffee is really top notch and the baristas are very friendly",1
321276,ChIJCYKFPWKL1i0Rrj06Ro2rvZA,34318ae079714c861da17ebbd0132473,5,2021-05-12,"Holili name Yugo Adi Putro address Pucuan rw4 rt 3 Gudangan Sidomulyo village, Jember district, Semboro sub-district, Tanggul city, capital of Surabaya, Indonesia, Religion, Islam, Gender, male, telephone number 085236018542. family identification number, identity card 3509071302900003. name sticker purchase shop kartini embankment invoice note number d210121-022/fit customer general. The house is south of the Sidomulyo 1 State Elementary School facing south next to the prayer room. From the Intel police embankment sector, Patemon Embankment army soldiers Infantry Battalion 515 Kostrad raiders.",1
56025,ChIJVcDpbif3aS4RsVtYNLTY0zA,042aa8a9bc33aba3e6f4209431f0ca2f,5,2024-02-10,"Unique concept, different interior designs and decors in every area. I like that their menu is super honest, using real pictures for their drinks and food. Service need to be more attentive though, they didnt actively promote their 25k promo.",1
386882,ChIJfxQYTLZZei4RNieO0-m0uRk,385bf5ba7ca57c34adf71db6a597329e,5,2024-05-05,"Highly recommended place to eat if youre in Jogja. The food is delicious and at this price it is really worth it The drinks are very delicious, especially the Teh Tarik, coffee with milk and srikaya bread batter and the service is very good.",1
68248,ChIJf23XMkkDai4RRwsCSnxvz_M,dd9191df52fa16a18b9b1a0dd4e4380c,4,2023-05-10,Fried Cassava and Fried Banana are delicious...,1
96568,ChIJ9aIda2b1aS4R3COOzTMauIM,66d6c74f81861ddb5c61df7d19682e8f,5,2020-05-10,"Warung Garuda strives for a variety of the best menus to enjoy, for some the flavors on offer may be different, for connoisseurs or food lovers, its normal to be different...",1
355346,ChIJZZTGZAD91y0RxSK7Cdy1Sb8,96212402420d8bb037693eab45238208,5,2024-05-09,"The barista is friendly, the first floor is okay and PW, on the second floor sometimes the AC is off :( ..",1
104474,ChIJnWSAg7WLaS4RxU5WJfO3dPo,e180c92e5f53fb90cc230a4d9cebee1f,5,2021-05-10,Highly recommend nichh.... Great...,1
152906,ChIJDf46zNf4aS4Ro_98JOb451g,6afcb2fbaf3c6d7878f2b5f4366745d7,5,2023-05-14,"The drinks and food are delicious, the place is comfortable for hanging out and WFC because there are lots of plugs hihihihi",1
90502,ChIJH1Lt4L4fai4RXjDGyc4dFzg,903dfdec5aa6281607f4d3cbfb0a42a1,4,2021-05-10,Good,1
63515,ChIJpYckkQf1aS4RBwQu0iijcKw,4e017c1f202c375404d00c95b7cc011e,4,2024-03-10,Quiet good.,1
130345,ChIJzRTnSi8HQi4R7J5U1mObFBE,9549cbb143ec524e738c90f51971c091,5,2023-05-10,Fun,1
333439,ChIJMeMZSuf71y0RABUcz-eqAeI,3648d171d2ef7d748fa563f0adc1e6d8,5,2024-05-10,Very nice parking for cars and motorbikes Best service The food and drinks are really delicious The tea is not jumbo but Picher... youre satisfied,1
282831,ChIJT33mSDMkcC4R68pTga9BSxk,7fcf6844cc72569be832c44aad04e13f,5,2023-05-11,Goats milk uses spices that make you nostalgic,1
254228,ChIJdZ2dz8jBei4RkN1NNAdNunY,f97c0a44f37d069556da72b68defefcb,5,2020-05-14,My stomach savior,1
334916,ChIJZS0qw4z91y0REYx0chypI04,e2159d45b85cbd8ea062b2185c7af228,5,2024-05-07,The coffee is delicious,1
308071,ChIJf8cXz4j71y0RBZ5f-vfPc_k,159a1becb6d80d772acca378cbde3fb5,5,2023-05-12,cheap and spacious,1
270291,ChIJQZQHpZTrei4R2_xI6BcQFio,45bec9552edac91e28313bf5f68eab82,5,2023-07-14,"Many choices of western menus, which are delicious and very affordable prices..",1
419951,ChIJy1SPFJbvei4Rf3XBQ2u4xoo,698604dd0fcc9251f071b7db543ea231,5,2023-11-12,"Recommended, service improved",1
193427,ChIJRT07hqjDaC4R8HFdLOZzMs4,d020bb824ae8775d29e70181cef7dcb7,4,2021-05-14,Experiencing a decline in its savory taste image,1
35616,ChIJRcVqLu_zaS4R23cYSTxdbfs,393e54043cfb79eb302c30c437cbfd71,5,2020-05-13,"Recommended for gathering, relaxing or having fun... really recommended... thanks @WaroengTemanKecil_Dagang",1
15032,ChIJm_q6wFP7aS4Rk28BFPxjv2o,748205f5368287b2b76403d3f428904e,5,2023-05-13,"Good place and food, Overall recommended",1
249143,ChIJnRgwe221ei4RPg-86yyII2g,5418baafcb1d855aa7bcfbb89f7331c5,5,2021-05-14,Can be drunk by all ages from children to the elderly,1
297842,ChIJNUV1E3aTeS4R39ZPg7FCEnQ,21e71650d29511d8fd90195fc28ff91b,5,2020-05-12,Nice,1
47796,ChIJFSXiu3PzaS4RV0peddU1Zyw,99e33600fdbb6886e2175b8d1054217c,5,2021-05-13,"Tempat yang untuk nongkrong santai & bercengkrama, menu makanan & minuman nya murah banget & rasa nya gak kalah sama cafe cafe  lain .",1
121680,ChIJI3-miAAHQi4RLUx0krh4oEE,2c6726f60b0eaa482bf502218270e5ce,4,2024-03-10,"The place is ok, eating & drinking is ok, its a shame that all the sofas are dirty and lots of flies even though the indoor area is not comfortable :(",1
230438,ChIJM3w10aBZZS4RbotyG7cp0v4,9ca0f7a1fe76f37b4091c0495d48fe93,5,2023-11-14,Parking: The parking location is on the side of the road so please be careful when parking your car Kid-friendliness: The menu available here is suitable for children,1
200023,ChIJvVveihFTaC4RYR1E-3NWxOc,545ffcb7059206528982e729fffed2c2,5,2022-05-14,Nice place,1
346980,ChIJm2TrZ1u-eS4RLuKEVzww2tQ,c51b1563db3170b375b4f10a8f8088e4,5,2020-05-14,Good for relaxing,1
373290,ChIJ9c8UWJBXeC4RBJ8LfoRDnCE,727b88a343e0a9932d584892213a4934,5,2023-09-14,very good employees,1
224302,ChIJZUkiA8IXei4RJpeoOeiqP3I,81d4a3d6fe38a0d803b8f0c109463c5d,5,2023-10-15,"Arrived, didnt expect anything, ordered beef hambugo and got free iced tea if you dine in, turned out inside the hambugo there was mozza and mashed potatoes      choose mushroom sauce and... inside there was a burnt cheese slice overall nice gewd, hambugo if you can get the smokey flavor it will be the best hambugo though        the mushroom sauce could be even creamier come on Smol place fits 8-10 people indoors, almost takeaway because it was full haha luckily someone finished serving food quickly, nice, come independently and look at the menu yourself because the staff is busy preparing food, but the boss is really friendly Parking: If you bring a car, you will compete for parking with Nasi Liwet and other tenants :)",1
49290,ChIJLfIIjzr0aS4RvJetO0TjMug,017dfcc8a59989065b685903cb529c5e,5,2024-04-26,"The place is clean, the service is good, the views are good, highly recommended for everyone",1
210604,ChIJpwiyw5hJaC4R_uDC6lSyed4,0b68b8b1e087fd087da4306923fcbb78,4,2024-03-15,"Not bad even though the table arrangement at the back is less artistic and comfortable. So far, the food is decent with prices in line with what the place offers",1
446359,ChIJtcfgjKdXei4RuYV5a3Jvjmg,6548c2dbb98d90f21ef9113d1dea1b37,5,2023-05-14,If you dont know then you dont love,1
220624,ChIJcVP99kWUaS4R0ByHZymv3pY,966e584aeb54b0b87f8093a188bf678e,4,2021-05-15,The staff are polite and the toilets are clean,1
164497,ChIJ7UqdNji2aS4RbMFWSfYWRNI,dfee60937f0dd3058c4436e330847614,5,2024-03-11,Thank God the food is delicious,1
182464,ChIJf1hzD7K_bi4RbiPFIteHY_A,a5ab172b6f7cdf8818df7eec0fb6833b,5,2023-05-11,Comfortable,1
277633,ChIJoxWLE8dFei4Rn3ysWlAPOLs,36947849fbc07feea2df0f9d93501037,5,2024-05-04,Nice moment,1
413010,ChIJ2cFjWLuzey4R6HIRESMmOpg,3f62319cc07ea6f716774fe7c52834c9,5,2024-04-21,Good,1
198043,ChIJFy5M0PDDaS4RFvqOGu4MXQc,954506f506cce34b0d3069852ae490d5,5,2023-07-14,"The foofcourt had just opened, when I stopped by it was late at night and some of it had already closed. I ate meatballs, the seller was good looking and friendly. The back part is still in the expansion stage, there is music and wifi is available. There is also a bathroom. Yes, its not bad to invite friends to eat there.",1
121643,ChIJI3-miAAHQi4RLUx0krh4oEE,87eca29a597d93e3ee54a27fa957861c,5,2024-04-10,"The place is strategic, the service is really good, the food is delicious",1
250701,ChIJR656T-xZZS4R1rZKHbJxsNs,c301bf05366d71e8fd5df4f699e81f07,5,2020-05-14,Most comfortable,1
244421,ChIJkdNPHNVfZS4RMrqSpCRvH24,25d42286fb07dbe2b279bdf4d7595ffa,4,2020-05-14,One of the hit brand new destinations in the campus area...,1
302237,ChIJ-WElJHCNeS4RkQVADjJ-q9Q,b650d6ff0940306b236c03a08a134408,4,2024-05-11,"The atmosphere has been described in other comments, the waiters wore normal faces, some were not smiling. Serving food still took a long time, even though there were only 8 people, the order was fried rice and chicken noodles. But the serving of drinks was a bit fast, but some of the menus were out of stock, even though we came just after opening. Standard cafe prices. In general, it is still nice to relax with the family",1
327428,ChIJKe5jttn71y0RHyF2VuhqHpA,ca92ab43fe44258b4e391d849c81737a,4,2024-04-14,"drink coffee, there is also heavy food",1
149743,ChIJqxK9chXvaS4RKkbw1S5ch2g,eabf03b406dc1f1f0eca1c324f60fa7c,5,2023-09-14,"the place is quite spacious, nice for hanging out with friends",1
352250,ChIJWZwEf0P51y0R9Z7oQzvqbWI,ff1364ac4b42e9d8e8838b6aca442a06,5,2021-05-14,Its nice to be able to smoke at a relative price,1
68182,ChIJNy16843taS4RF9NqqNcIWqg,2248baf6b392606aa061c796dd0133bb,5,2022-05-10,The creamy mango is delicious,1
447519,ChIJH_haDBj6ei4RabSvZn5B7H8,b0ec9bbfe31b75d82c97d86945fe455e,5,2022-05-14,Mboiss,1
216147,ChIJRxc3xLJ3aS4Rc0bSPZ_5PDQ,e2fb5e082748acec434dcb8da33fa118,5,2023-05-15,Enakeun pokok na mah,1
435180,ChIJyff7yXVXei4RgIxBaCM9e2c,954b9343ca6492cdb53d1c4c1b003917,5,2022-05-12,Keep hanging out,1
228192,ChIJ15vGr_teZS4RII5FoG_xIvE,a71149e697d4e606e3d79176a0d0da29,5,2023-10-14,Firat time to come here for an event hehehe,1
140058,ChIJy2V_HAIJQi4RAJihk7COKAI,202b3ff1a04f973792618da6d15ff7f0,5,2023-05-10,The most complete pastry shop,1
344518,ChIJw42oCON91y0ReMh_d9hRuog,d4855734b50bc0342ed8738a8e0c8793,5,2022-05-14,Legendary with the same taste from the past,1
378082,ChIJaeTz1yn71y0RUlVPgEu2n08,9de1c5b2ba9e6ff5c84585675b8e4cd5,5,2024-04-14,"Special for the month of Ramadhan, the doski is open until dusk...so, you can also have sahur here. The tuna sandwich is 30K, complete with french fries [and the filling is really full].. while the ice cream is 18K and the lychee yakult order is 20K. Overall comfortable, indoor/outdoor. There are also a lot of college kids doing assignments... I really recommend this... go to college, ok",1
118054,ChIJVS56Th39aS4Reb1ywoHAH18,8421464c9845455d9cb272f50aa49105,5,2023-08-10,"Good food, balinese ambience. Worth to try. Less expensive.",1
199083,ChIJlWGr2IZvaS4RPhrMX_ni-Nk,bbcba4db8c52d23e71ed6c6a62f0f8d0,4,2020-05-14,keisha stall,1
31284,ChIJ4eS2iSf1aS4R8S070XVC2Tk,2e6381436fdf4acf3fb77ae425627350,5,2024-02-13,"The food is delicious, my favorite Soto Makasar, there is live music... You can sing..... Cheap prices, cool atmosphere",1
220735,ChIJu1CvYl-UaS4Rd4OYylX-tLM,db307c2fe57086aff41ef920b4f9668f,5,2023-05-15,"Very good mechanic, very friendly, the quality of the repairs did not disappoint",1
60197,ChIJGdMJZI-NaS4RPkpUSo5MbfQ,dc15570fdc0b12962ae842d57c7c82ec,5,2024-04-10,The most comfortable car wash in the world. Customers are really pampered,1
276593,ChIJn6FaIV2LeS4RfccV5asiCqo,e4dbfca260b6a25bd739a289212beeab,5,2024-05-04,"Clean restaurant & cafe, delicious food, friendly service Orders are served to customers without having to wait long Many menu choices Give it a try...",1
373267,ChIJV2xWfhkp1y0RkQRufVYfidE,ee41e6affa65e76ac52b383a86d94a8c,5,2021-05-14,No coment,1
414380,ChIJ66WDOX5dei4RLclcYwr3fkU,812e853e5585e861f6e0daceb65e1210,4,2023-08-12,A place for young people to hang out that makes you feel at home with coffee and cake...,1
144357,ChIJvYkEOvf7aS4RRlEdI__gn1c,e72659149db8eb1ae94dbd849269a230,5,2024-02-14,The place is comfortable and clean,1
42322,ChIJO712dg_zaS4Rofp4PCCwbII,badddbbee9c696bde183d3e3044bdc3c,5,2024-04-13,Not bad,1
264812,ChIJ5ZvkTfOMei4RyemYGFVzKVw,a7819f422497a921f02db34e99302f2a,5,2024-05-07,The best way to eat fried dumplings is with an omelette,1
308548,ChIJ5zeaCmwNeC4R8J7xukA13Z8,9ed59001de2edaaecff27431273c1d15,5,2024-01-12,"A quiet place for a relaxing coffee or just looking for a snack to snack on. The place is nice & clean, the vibes of a Dutch colonial era house. Classic & calm place, in a full AC house. In the back there is live music. The coffee drinks are great, the cappuccinos & lattes are great. Free motorbike parking",1
191009,ChIJQze7vNVTaC4R0CHw_zbw0CA,c126989ae0839432de610039c55fe3c8,5,2022-05-14,The service is friendly. The food is delicious,1
106080,ChIJ00lh92z1aS4RzjZPgCcqYdw,4bd3895f3c2f07937a377c2fd243365e,5,2023-05-10,"Overall its okay, in terms of food, price, place and service, its okay.",1
388442,ChIJScjllE9Yei4Rn3LbnWs7uzE,11d709ace7a985191bf11d6c0d8a6713,5,2023-05-12,"The food is delicious, I really like smoked fish and fried chicken, especially the head which is still warm because its really crispy and tasty... Great! The vegetables are also delicious... I usually come here for breakfast, but sometimes in the morning the menu isnt complete. Eat in a fun place, the sound is calm, cool, rarely crowded (in the morning). The aunt who sells it is very friendly!",1
207644,ChIJUaQ-wDZIaC4R_fGm3Us54LU,1345e66e9e868094679bf4bd2a953553,5,2023-05-15,A place that is always busy,1
142225,ChIJVa8Pc6v7aS4RKzsQ3k-44Kg,f3c294cbe435e6d5b6c007b70f65b207,5,2024-02-14,Sukakkk,1
198088,ChIJl3R9vIizaS4REALPYHR3-hk,fc8b60ed83689a1d827b52872cad8e65,5,2021-05-14,Can you drink coffee...?,1
169349,ChIJ6ZscgVGwaC4REIdslbij17A,347e205fca48e87a0352caaadba4a393,5,2023-05-11,One of the coffee choices if you go to Garut,1
360946,ChIJERu2fUbX1y0Rn9V_UYA5npQ,5d785dec80200433c17ea45d25ea099f,5,2022-05-14,Comfortable and nice place. It wont disappoint. Suitable for hanging out casually. .,1
325743,ChIJffxWT6Jh1i0Rs2DNEpwDwJM,ea572794d73b893a19b082c4101e6386,5,2023-07-12,Pas,1
125006,ChIJMVrB7Qf1QS4RdQazePTtS7o,17a530d2d0048bbd0add92b68006ef80,5,2024-02-10,"The donuts are really delicious, the iced chocolate is the most delicious and different from the others, the service is also friendly, Ive been a regular since I just opened the donuts until now, continued success, yeah",1
218761,ChIJe6WCf4DlaC4RVPYh8Lkxipg,f64fc3410e50724648fe92f9970d580d,5,2022-05-15,Keep up the good work Ben,1
201742,ChIJ2Vszl-TlaC4RdkCs_a3er_U,7a4285cbfdb75489033cc89d7945b0a2,5,2023-09-15,The place is beautiful.. It will reopen soon after renovation. There is a new menu for eating healthy noodles.. Jakarta branch,1
301077,ChIJo4-dQmmt1y0R723aOgHb5fk,2008fdf28e73c3ed0450299a5d3ebe50,4,2023-07-12,"Cheap delicious The person selling it is also friendly Every time I go to Probolinggo, I definitely have breakfast here.",1
332834,ChIJc-zGKR791y0RidMdxz38zNM,fb8abad8c7125471a552cfc3174fe494,5,2024-04-30,Ok,1
420379,ChIJv-mhKYFXei4RRnwon2HH8Qs,afa2b16a741858e3eda22ad00bfe87d3,5,2022-05-12,Very ethnic place,1
231292,ChIJxQ4Nar8jei4RBVOzHcjN2Vo,e8ece469363ff52e52cef125a288cad0,5,2023-05-14,"Nice place, the menu served is also interesting and delicious of course. Most importantly, the people are friendly. I feel comfortable hanging out here",1
334420,ChIJ67PLPmC_eS4RGGkYk_9fsZ4,c03149d37f16d278824dbe0aacb80205,4,2022-05-14,The STMJ is delicious...,1
267435,ChIJYcpkT3VfcC4RtYTih1jeZvY,9743f1f6f8bf2576fafb396c39c2efd2,5,2022-05-14,"It tastes really good, the price is cheap too",1
447787,ChIJ92qYnfJZei4RFE53lwzTzX0,066eeb3a74149034476bdfb1eaee6b10,5,2023-05-14,"Very comfortable place for me time or hanging out, will be a regular",1
62733,ChIJ801wIyb0aS4RLceC1-Ez7HY,8afd409d4b4054c1911273ff5baddd3d,5,2021-05-10,Best laksa in town,1
32381,ChIJK97Gz3P1aS4R2MduyqqIddc,863b733dfaf08fced20ac6fdc8375e20,5,2023-05-13,Great quality food and drinks. Plus great ambiance! My favorite menu: 1. Cheese Toast 2. Mushroom Toast 3. Berry Yakult,1
29263,ChIJ20tpx0_xaS4Rui1tJsPU3h0,456b54b74183353279c55bb8eeb13c46,4,2024-04-13,Mangtaaaaff indeed Comfortable Clean,1
272761,ChIJBUOngfe1ei4RKRlSlpsDgsw,9bf70749b70ee711d7c122f971f2d396,5,2021-05-14,very recommended,1
407940,ChIJLx-ZKVdYei4RCfkGshHMXUU,ba05db21e98f1442fa36123981b47095,5,2022-05-12,"Really like the fruit soup. It contains various kinds, lots of fruit and there is seaweed too. With a price of only IDR 6,000 per portion, this is really complete. Apart from fruit soup, there are other menus too, ice mix and doger ice. Recommended!",1
82537,ChIJJ9O_wtj1aS4RoWq8Vmwp6vs,ceaab741409dda5e2cc223851195f370,5,2021-05-10,Its quite delicious to eat. I ordered pasta dabi2 and chicken quesadillas. Recommended.,1
222526,ChIJtaudkAiFaS4RcuCoUV3aQpo,8b460272f394d88c7e24fbfc58b705c0,5,2023-06-15,The food is delicious and the place is clean Kid-friendliness: Childrens menu,1
302574,ChIJxRS-3NxheS4RjMZKLSWpU3Y,372af32eea9df9dc0c884190ab2bed56,4,2021-05-12,"The place fits many people, the parking is spacious",1
185868,ChIJoUQGj35TaC4RBqwdORNun-Q,6af4d509c7fb464e0ada747a2485b63b,5,2023-05-14,"The place is cool, comfortable, the owner is very friendly...love...",1
27751,ChIJKzqkOpjtaS4Rd5XHPCX7vlQ,c355ca7aa569b3a41952011b61856dff,5,2022-05-13,The coffee drinks are very delicious and the food is also delicious.,1
273968,ChIJb-ILauRdcC4R5cNOw_62zAQ,0ba4f337387e39d44aec528b3ec6e191,5,2020-05-14,Stop by Sido chicken noodles is great,1
254120,ChIJjUzQHsKFei4RuY7YrB3I7KM,10bb94398b1fb7339c734b3470620b33,5,2024-03-14,Excellent,1
431544,ChIJo0m0pOdXei4RiEIzCK6r__g,ceaa3909c35a85098d9d5612fd4fb9db,5,2023-05-12,"The coffee is delicious, the food is also delicious. Comfortable place and cheap prices! Highly recommended for hanging out.",1
260294,ChIJOx0wMAMWei4RoNVZ0Tcba4k,d959f66606a84287f05d4c5b80185143,5,2022-05-14,Cheap and complete,1
350242,ChIJWXxbIfv71y0Ry64pGbxroVA,3445ed967dfebebf7c3f411fb6c1de2a,4,2020-05-14,Cool student hangout place,1
383377,ChIJ8zEd4CRZei4Rf980HBCUdzg,8a8718f3c2ee3b583a42b998a4bcc941,5,2024-05-06,"Great, delicious food and drinks... Parking: Wide",1
233010,ChIJezpGmv2-by4Rtr3MA4dP2bo,c362a04a60cac5c3abb7b9088474d73d,4,2023-11-14,"Place Located in an alley and not very spacious For those who bring a car, it is difficult to park Atmosphere There are only 4 tables available so visitors have limited space to eat. Services Raman and move fast Taste Its delicious and fresh, the thick coconut milk mixed with syrup and green beans tastes really good, one portion isnt enough because it makes you addicted...",1
368546,ChIJoWOjVRtXeC4RLl8s4edOwt0,ab2f0631b87330b5daa2bd4d6abfe1ba,5,2024-01-14,Relaxing place.. Lots of santriwan santriwati,1
51393,ChIJJ8upAqj2aS4RgHnPBbDWGM8,b75ede37ce71417c3902ea96eb8248ef,4,2024-04-10,"It never fails to gain weight here. I ordered the All You Can Eat Black Angus MB2+ for IDR 354,024 nett. But, lucky luck, yesterday the discount was IDR 588,023 for two. You could say its just IDR 294,011 for one person hihi For that package I got the types of meat: Coracao, Frango, Smoked beef Sausage, Garlic Steak, Wagyu saikoro, sweet and spicy Jalapeno, Picanha, Cupim, Oyster Blade, Ribeye, Grilled Pineapple The taste doesnt betray the price, although there are some things I dont like. But overall its all delicious My favorites: 1. Grilled Pineapple (this is the tastiest among the Brazilian BBQ Ive ever tried, the sweet taste is really right and its really a real favorite, always order 7 slices more   ) 2. Smoked beef sausage (to be honest, when I came here for the first time, I actually didnt like their sausage, but after coming here a few times, the taste is different. Its better, I think theyve upgraded) 3. Cheese bread (this is really next level cheese bread, always order 5 pcs   ) 4. Coracao 5. Picanha 6. Wagyu saikoro (this is actually a favorite, but I dont know, when I came here yesterday it tasted a little different, but I still want to add it to my favorite because it was delicious when I ate it before) 7. Garlic steak So far, I think the food here is delicious. There are just a few that dont feel consistent. The buffet is also delicious but the fried food doesnt quite fit my mouth. And whats more, mushroom soup sometimes changes its taste, if you go there it will definitely taste delicious. But, there have also been times when Ive felt that its not good. Its true that the PR isnt consistent enough. But, overall its delicious",1
218006,ChIJ4RAxY9-HaS4RzLGV72NR4F0,6da93a9d875138f8f04ecdd1065d4d4e,5,2021-05-15,Datengin langsung aja kawand,1
116029,ChIJLRa1Ds35aS4R4pvEawVMB3A,ef40e8262fe7c5553b7c023d1aca33c1,5,2023-10-10,Favorite place for a refreshing coffee while chit chatting with friends. The snack menu has many variations,1
458539,ChIJ8Qy7BABZei4RStstg8fvkbY,eb2125b8bdcf7e04f5b986b094e59140,5,2024-03-14,"The female baristas are really friendly, usually if they use promotions like that they will be indifferent but this time the baristas really serve them with a smile",1
203803,ChIJgdWMzjsPaS4R_j4EawtupFg,f01b8f64ad4ad7667ffbd1efc3449760,5,2023-05-15,"Playslist Kopis signature menu is highly recommended, guys. Non coffee Strawberry Cigarettes recommended.",1
86777,ChIJs74MeEWNaS4RcbuPBMW1DSw,8e4b865600f4abee8d172ce514c6effe,5,2023-11-10,"High Quality Porridge, but a bit expensive. Recommended if you are not bothered by the price",1
339956,ChIJVz1xMjHR1y0RQwQl7h3oYZs,0ac083b2d09d57305da9d1cb8055906c,4,2023-07-14,the place is comfortable and clean,1
462348,ChIJ0ZWBLQBXei4Rx1v20I1L8vE,e5c4bf5b7c00e07157e0962acd4c6915,5,2023-05-14,"Nice place..cozy atmosphere, inexpensive option of local menus, good quality coffee selection",1
72792,ChIJb0rdX0P1aS4REQIBNKTINE4,f747be82fb188030c545acd05517518e,5,2024-05-03,The food is delicious and served quickly.,1
320581,ChIJtxdzbWj71y0RmWZ_kF8HCKI,b733f12ebaf8fbe2a6ee765da55807cb,5,2021-05-12,Cool hangout place...full music..good wifi..,1
275997,ChIJE4Oi_5CBcC4Rlxv5GSzbAaw,1341cefd38332863a0003ab637abb6ba,4,2024-02-14,"If youre looking for something full, look for another place, if youre looking for aesthetics, come here. The price for one portion is Nasi Padang with egg",1
162626,ChIJp2o5S_PxQS4RcFGV68FsOe4,93da53fbe464307277cac0395cc31ff4,5,2021-05-14,mntap,1
401544,ChIJD15GwJ1Uei4RjaxE6M2Ljaw,98596a394c7df4ba086d483111cd92fe,5,2023-11-12,Pokoknen Madyangggg Uenakkkk,1
221880,ChIJcxxOaauVaS4ROG2ZZ3SGUao,2ed5cdf7306ba13db264591ac6d1be7c,5,2023-05-15,Angkring is the most top poka. Very cheap and the place is nice,1
152276,ChIJWwL19wrwaS4R4XDyn_iqR78,2b929b8ac575629e401fe8cf6b3af1f1,5,2023-11-14,Better if quick in service to customer.,1
21783,ChIJ1-I1nODxaS4RwUwRXHxp4Zw,e9ca1a0cfbd948c86dad65d9ffa80262,5,2022-05-13,Those who miss village food in North Sumatra. Here its AWESOME!! The price is appropriate.. Melt your saliva here. Success!!!,1
40289,ChIJqduv6mvzaS4Rno3cwqcW1HI,4e5dc2aa452b939a03b1236d22210638,5,2021-05-13,"As the name of the warkop suggests, we want to keep adding...",1
263751,ChIJO_rn0AIfcS4R5_y49EzNHz4,c5140b56cbfe4344e74ba942da0023e0,5,2020-05-14,the one my friend has,1
221510,ChIJR4yFt_qVaS4RMYrtRiGO-g8,ad6824999d00c4e8445892ce058b9743,5,2021-05-15,Very good near the Cileungsi flyover location,1
171863,ChIJ4epKRIEWby4RlYf6TqALKcE,01949f84cfb050290a8b0d30dfbf4f39,5,2023-07-11,Nice,1
